metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.014	Day7 	-1.28191156600659	0.233686665687561	16	0	0.000104678049322415	0.0159110634970071
Genotype	k__Bacteria.p__Epsilonbacteraeota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	KO	0.87622684800817	0.20275948671872	16	0	0.000829566144193621	0.0459415154870841
Timepoint	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Day7 	0.927382524544874	0.168621116720327	16	0	0.000906740437245082	0.0459415154870841
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__GCA.900066575	Day7 	-0.631590198290361	0.125786931428677	16	0	0.00152854314097004	0.0580846393568614
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_FCS020_group	Day7 	-0.923090740263796	0.208802885379685	16	0	0.00307803715540307	0.0935723295242532
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family_XIII.g__Family_XIII_UCG.001	Day7 	-0.733947713464429	0.23436468993327	16	0	0.0079475266195097	0.172574863737925
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Candidatus_Soleaferrea	Day7 	-0.59235466457193	0.184864074381137	16	0	0.00691053016625051	0.172574863737925
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	Day7 	-0.875979075479058	0.28883624753577	16	0	0.00961311363480643	0.182649159061322
Timepoint	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	Day7 	-0.594335540991046	0.206902103411782	16	0	0.0130791236767775	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__	Day7 	-0.47277797395162	0.180456031842572	16	0	0.0211898790065493	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Acetatifactor	Day7 	-0.987987123544992	0.301720108604342	16	0	0.0135894300887347	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__	Day7 	-0.536301590665587	0.208675604175657	16	0	0.0232926810194697	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Peptococcus	Day7 	-0.463883071855104	0.179288657878334	16	0	0.0225402295817657	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Intestinimonas	Day7 	-0.561370201822657	0.199500534914757	16	0	0.0146356373605643	0.196693750831077
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.009	Day7 	-0.489799238880579	0.157937711152089	16	0	0.0172927384683823	0.196693750831077
Genotype	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.014	KO	-0.604558245831282	0.233686665687561	16	0	0.0225533425740985	0.196693750831077
Timepoint	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Day7 	-0.754697314135726	0.249860820824016	16	0	0.0193734310437388	0.196693750831077
Timepoint	k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mollicutes_RF39.f__.g__	Day7 	-0.687422905958054	0.221253868815877	16	0	0.0171545552278355	0.196693750831077
Timepoint	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales_Incertae_Sedis.g__	Day7 	-0.441082184270342	0.163636433649868	16	0	0.0308391653023315	0.21737969993724
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_vadinBB60_group.g__	Day7 	-0.573929960568801	0.206799804095405	16	0	0.0274838502503239	0.21737969993724
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_NK4A214_group	Day7 	-0.470339877775859	0.197066512284371	16	0	0.0328929809115561	0.21737969993724
Timepoint	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Day7 	-0.796565728838636	0.292812542317091	16	0	0.0297486214002163	0.21737969993724
Timepoint	k__Bacteria.p__Tenericutes.c__Mollicutes.o__Anaeroplasmatales.f__Anaeroplasmataceae.g__Anaeroplasma	Day7 	-0.522548098806921	0.195632552366801	16	0	0.0319501240165856	0.21737969993724
Timepoint	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Day7 	0.729841868827438	0.313775849124494	16	0	0.0368361140039136	0.229291596312254
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	Day7 	-0.648425358376502	0.283123862412594	16	0	0.0393640027928116	0.229291596312254
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	Day7 	-0.388474051541134	0.156671172364028	16	0	0.0422379256364678	0.229291596312254
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium_9	Day7 	-0.491268602942671	0.196621079113329	16	0	0.0410789794631152	0.229291596312254
Genotype	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.005	KO	-0.635473394899806	0.242357575735487	16	0	0.0394777270799587	0.229291596312254
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium_5	Day7 	-0.496876727185096	0.224445230419038	16	0	0.045333050684595	0.231549011983379
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.013	Day7 	-0.469197624055143	0.193418637963381	16	0	0.0457004628914563	0.231549011983379
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.001	Day7 	-0.825438364806074	0.394152516433437	16	0	0.0564019474432296	0.276551484237771
Timepoint	k__Bacteria.p__Epsilonbacteraeota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	Day7 	0.41678690260057	0.20275948671872	16	0	0.0604855552246854	0.287306387317256
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillibacter	Day7 	-0.515888658463884	0.2572307939743	16	0	0.0661793655685099	0.304826168679197
Timepoint	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Day7 	0.309842371154222	0.156458394443971	16	0	0.0692306773607003	0.30950185173019
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__GCA.900066225	Day7 	-0.408718137658098	0.19593524825261	16	0	0.0754156907793961	0.327519571384806
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	Day7 	-0.622235477259877	0.334525159756073	16	0	0.0856486754539541	0.361627740805584
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	Day7 	-0.409595239673038	0.222768532804552	16	0	0.0889141256845557	0.365268840650067
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium	Day7 	-0.53335658075614	0.286260512215323	16	0	0.104720650802754	0.398741906039677
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.005	Day7 	-0.217355750507554	0.115000794632755	16	0	0.100669899725691	0.398741906039677
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_UCG.010	Day7 	-0.452826849402682	0.243219690396821	16	0	0.104932080536757	0.398741906039677
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	Day7 	0.416843114545129	0.24151681340343	16	0	0.108031089092854	0.400505501027165
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Butyricicoccus	Day7 	-0.251300234638689	0.141588745335153	16	0	0.119186949097147	0.421312006110844
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium_6	Day7 	-0.464886836627214	0.26087635146463	16	0	0.117946152199724	0.421312006110844
Genotype	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	KO	0.248709727554718	0.156458394443971	16	0	0.13593460882219	0.45915690091051
Genotype	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	KO	-0.593267754322974	0.342197407142469	16	0	0.133669470082903	0.45915690091051
Timepoint	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Day7 	0.488111675543208	0.312426663832731	16	0	0.142219229878931	0.469941803078206
Timepoint	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	Day7 	-0.41248008223631	0.275689396137658	16	0	0.158485766307131	0.491629315891509
Timepoint	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	Day7 	0.519746865640013	0.325263581877952	16	0	0.154091568555585	0.491629315891509
Genotype	k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mollicutes_RF39.f__.g__	KO	-0.394868990747444	0.243693440443966	16	0	0.156283907897977	0.491629315891509
Genotype	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	KO	-0.303252350861847	0.206902103411782	16	0	0.166501342718873	0.50465244753145
Timepoint	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Day7 	0.455220018873887	0.297197669723704	16	0	0.169454434644397	0.50465244753145
